# uniform1 uniform2 gaussian1 gaussian2
  0.480307 0.400757 0.980920 -0.490097
  0.289211 0.620442 1.021673 -1.300664
  0.942135 0.493973 0.215989 -0.525755
  0.923556 0.589249 -1.433309 -0.326598
  0.675179 0.775994 0.964753 0.722701
  0.581700 0.418327 1.457002 -0.424731
  0.137828 0.226729 -0.597745 0.478232
  0.104845 0.473240 0.997802 0.412735
  0.371155 0.687859 0.709987 -0.524306
  0.500005 0.877640 1.243198 -0.018174
  0.097258 0.475017 -1.511168 -0.564722
  0.613764 0.342794 -1.334685 0.728231
  0.320844 0.322002 -0.591866 -0.954890
  0.560286 0.247115 0.198432 0.083404
  0.394409 0.750137 -1.196634 0.407102
  0.292615 0.691663 -1.381706 0.330972
  0.531318 0.682827 -0.016776 0.306192
  0.590423 0.213553 -0.872618 0.011608
  0.640568 0.380073 -1.341506 -0.259921
  0.446862 0.480282 0.893660 0.278432
  0.806894 0.579795 -0.535131 1.271415
  0.337564 0.732387 -0.109221 0.020248
  0.233347 0.375654 -0.403947 -1.371627
  0.014480 0.426384 0.090340 1.296999
  0.928240 0.153154 -1.204941 -0.946112
  0.330375 0.368673 -1.543585 -1.233130
  0.471479 0.347668 2.076880 -0.322536
  0.926574 0.946935 -1.364770 0.509626
  0.543439 0.546442 -1.115107 -0.239960
  0.685011 0.138415 -0.152359 1.656760
  0.866259 0.880345 0.389792 0.268098
  0.521587 0.036857 -1.033948 0.721403
  0.054086 0.831903 -0.412061 -0.374643
  0.752668 0.231896 -0.646919 -0.100604
  0.759008 0.528656 -0.091559 0.317936
  0.973241 0.547571 -1.203005 0.254721
  0.594259 0.914329 -0.078441 1.458348
  0.069456 0.884576 -1.183836 -0.434545
  0.093989 0.782205 -0.864504 0.347607
  0.052540 0.656285 -0.472031 -1.604088
  0.056524 0.114219 -1.515480 -2.739770
  0.098163 0.110909 -1.529179 -0.740962
  0.199663 0.986373 -0.817005 -2.048566
  0.713607 0.081573 0.248723 -0.475357
  0.044966 0.705149 0.408961 0.403469
  0.011974 0.994249 -1.308209 0.644130
  0.911690 0.572704 -0.627890 -0.335388
  0.928724 0.211532 -1.577828 -1.587581
  0.743888 0.641842 -0.930529 -1.792654
  0.185369 0.167409 0.248925 -0.589847
  0.712324 0.035463 -0.707294 1.102311
  0.265928 0.794433 -0.100055 0.513659
  0.932634 0.175155 -0.080095 -0.278097
  0.591153 0.968172 -0.174777 0.279168
  0.564563 0.665813 0.971621 1.478370
  0.200600 0.733302 1.252933 0.082247
  0.418856 0.134581 0.240981 -1.794626
  0.059589 0.595716 -0.747061 1.111639
  0.865801 0.072688 -0.114645 0.496351
  0.326036 0.729572 -0.275323 -0.191249
  0.023368 0.088652 1.167093 -0.802773
  0.978558 0.930838 -1.175270 0.808386
  0.389402 0.897006 -1.120586 1.465707
  0.652600 0.337310 -1.120923 0.036516
  0.307195 0.458858 1.427248 0.481604
  0.743622 0.073290 0.461598 -0.066851
  0.394176 0.733812 -0.008687 1.849292
  0.786312 0.496193 0.851384 -1.632818
  0.748276 0.793053 0.056707 -2.148675
  0.619812 0.596853 0.402843 -0.469748
  0.647505 0.148017 0.933687 0.452440
  0.699009 0.556402 0.364270 -1.514955
  0.169921 0.115824 -0.441339 -1.319538
  0.558119 0.577581 -0.506259 -0.853802
  0.351000 0.461270 -0.316741 1.325487
  0.097069 0.466833 -0.525948 1.231632
  0.232323 0.098159 -0.133776 0.720722
  0.360642 0.144032 0.381843 -0.121893
  0.528907 0.532109 -1.212213 0.463345
  0.306485 0.616182 0.323742 -0.112823
  0.780343 0.618042 -1.196635 1.032307
  0.612488 0.699471 -0.490866 0.866653
  0.790186 0.344517 1.192513 -0.806755
  0.126278 0.475298 -1.125403 1.252684
  0.592763 0.805517 -0.110326 -0.393217
  0.093116 0.231536 -0.075510 -1.043385
  0.219877 0.328901 -0.725100 -0.597705
  0.464099 0.843665 -0.704848 0.441462
  0.316749 0.224592 -0.826829 -2.468964
  0.205024 0.618301 0.263802 -1.776539
  0.431826 0.702598 -0.249536 -0.947773
  0.117998 0.192355 -0.714956 0.581584
  0.212269 0.378089 0.241248 0.007028
  0.071844 0.326799 -1.667347 -0.639947
  0.571602 0.359643 -0.076714 1.741066
  0.305983 0.517509 -1.128898 -0.183568
  0.664165 0.616096 0.452900 -1.266944
  0.716034 0.244080 -1.628470 1.199294
  0.372975 0.746010 0.154085 -0.099635
  0.246893 0.783801 -1.215361 0.785022
  0.837828 0.084555 -1.738746 0.601211
  0.636994 0.068598 0.399385 -3.115572
  0.624154 0.319307 -0.423146 1.519352
  0.926218 0.648015 -0.811566 0.158618
  0.501039 0.750366 -0.522111 -0.557680
  0.189879 0.801814 -1.763390 -0.850559
  0.716862 0.565674 -1.459278 0.000476
  0.197834 0.261025 -0.956250 1.006904
  0.367732 0.969446 1.291643 -0.022735
  0.446379 0.879194 -0.560469 0.833687
  0.264532 0.562970 -0.659816 0.440567
  0.671732 0.536414 -1.087125 -0.564259
  0.948622 0.068839 -0.090438 -0.655987
  0.391820 0.211798 -1.077083 -0.421183
  0.169456 0.273943 0.046654 1.219731
  0.399881 0.471448 -0.228990 -0.620060
  0.263360 0.255070 -0.835667 -1.013224
  0.969118 0.664587 0.073433 1.337865
  0.674149 0.439941 1.606976 0.458491
  0.810889 0.723511 -0.675848 -0.773374
  0.291709 0.238275 1.067479 -0.703651
  0.294890 0.858435 1.358219 -0.395393
  0.059598 0.726760 -0.609538 -0.218933
  0.614030 0.615381 0.872922 0.370743
  0.205000 0.892606 0.028109 -0.169939
  0.727703 0.920997 0.071126 -2.937177
  0.267548 0.664537 -0.208328 1.241305
  0.962100 0.653220 0.321233 1.531906
  0.495785 0.165783 0.802859 -0.797700
  0.786876 0.723316 -0.639326 0.837196
  0.930630 0.494929 -2.094129 -1.156327
  0.133042 0.314882 -0.164516 0.569793
  0.025837 0.532473 -1.163789 0.441989
  0.070634 0.135847 -1.750097 1.502396
  0.527388 0.657594 1.224490 -1.110970
  0.691341 0.161546 0.342740 2.202756
  0.367170 0.390623 -0.853779 0.052529
  0.104170 0.492634 -0.519038 -0.513534
  0.436104 0.400633 1.286812 0.737227
  0.141304 0.349148 1.393199 -0.139229
  0.569419 0.679299 0.969469 0.518066
  0.187000 0.584244 -0.418746 -0.401475
  0.623171 0.948313 1.827348 -0.267648
  0.639419 0.722701 -0.440472 -0.451526
  0.871365 0.980462 -1.381224 1.654136
  0.756719 0.408693 0.412460 0.073330
  0.590877 0.429547 0.035025 -0.540418
  0.035214 0.286610 -0.392392 -2.038874
  0.650400 0.081124 -0.058550 0.229029
  0.690330 0.562183 -0.240063 -0.115598
  0.117645 0.376515 -0.275611 -0.505452
  0.239934 0.562599 0.277238 0.850085
  0.873596 0.627775 0.020104 -1.091403
  0.253366 0.386603 0.846243 0.377062
  0.109745 0.010564 0.995085 1.125682
  0.845829 0.529850 0.286560 -2.775842
  0.916749 0.438528 0.046477 -1.356415
  0.380641 0.395996 0.668362 -0.859737
  0.988257 0.784870 -0.592416 0.859949
  0.556913 0.152371 0.583821 1.582776
  0.179005 0.596506 0.170052 -1.139183
  0.617437 0.472067 -0.594846 -0.836248
  0.452656 0.901748 2.054190 -0.388116
  0.159141 0.990517 0.274406 -0.222062
  0.354947 0.150891 -1.254329 -0.807924
  0.075796 0.965097 0.627198 -0.411515
  0.015729 0.931353 0.201018 -0.227993
  0.088914 0.210253 -0.234185 0.997996
  0.365275 0.285196 -1.333666 -1.088455
  0.845584 0.908149 0.553323 -1.045476
  0.882338 0.851868 -0.047835 1.508646
  0.768930 0.689348 1.036481 1.023458
  0.633364 0.765427 0.810718 1.330452
  0.100353 0.661771 -0.067263 -0.948016
  0.774841 0.987416 -0.387588 0.541941
  0.080369 0.200850 0.526477 0.194678
  0.389421 0.021223 0.834240 1.649249
  0.359781 0.930366 -0.628818 0.210860
  0.564689 0.733417 -0.944666 -0.751652
  0.597939 0.111040 1.204586 1.012723
  0.627897 0.316144 -0.575962 0.319486
  0.834029 0.431532 -0.354405 -0.809032
  0.480308 0.671212 0.502321 0.365707
  0.689125 0.096102 -1.054518 -0.369973
  0.152628 0.368881 -0.599087 0.372531
  0.647170 0.549450 -2.180260 -1.469453
  0.536592 0.822957 -0.569752 0.054982
  0.713628 0.569913 0.050795 0.025097
  0.882683 0.395037 -1.859516 -0.551144
  0.314955 0.368848 -0.378657 0.958415
  0.460640 0.431121 0.070970 0.051266
  0.956695 0.517775 1.105997 -0.604227
  0.177753 0.780683 1.865897 0.643525
  0.069024 0.714091 0.545148 -0.353314
  0.651432 0.346736 0.421740 0.544991
  0.108547 0.274367 1.617258 -0.312017
  0.064596 0.848968 0.314611 1.046825
  0.026300 0.433787 -0.453653 0.691229
  0.042365 0.662914 1.495900 -0.805357
  0.144235 0.302319 0.555607 -1.325734
  0.432100 0.544142 0.432330 1.244806
  0.326945 0.424985 -0.294124 1.686902
  0.679769 0.036173 -0.989430 0.039693
  0.737332 0.621763 0.334587 0.500492
  0.434382 0.633546 1.778505 1.279401
  0.095450 0.459277 -0.161990 -1.059499
  0.022499 0.202470 1.316080 1.077146
  0.108146 0.462816 -0.090758 1.415274
  0.145168 0.416920 0.726996 0.969609
  0.938241 0.603974 -0.673589 -0.424402
  0.026435 0.496714 0.115420 0.779987
  0.053112 0.210021 -1.496109 -0.365795
  0.034986 0.123234 0.055004 -1.700798
  0.713292 0.079588 -1.334925 -0.129149
  0.004828 0.961993 0.989300 -1.084549
  0.419044 0.875229 -1.594401 -0.429379
  0.373372 0.072849 0.175521 0.739521
  0.272525 0.133775 0.959961 -0.023794
  0.749402 0.736008 0.447337 0.008017
  0.983819 0.823372 -0.959249 0.308438
  0.782610 0.104419 -0.139827 0.370749
  0.840358 0.594447 -0.676794 0.384242
  0.486069 0.743715 1.935137 -1.149637
  0.278793 0.235379 -0.336101 -1.416165
  0.272343 0.840900 0.477534 1.142834
  0.460771 0.799791 0.087058 0.781430
  0.681998 0.928146 -1.148731 0.127635
  0.469329 0.700259 -0.372319 0.163282
  0.671654 0.534806 0.406933 -0.410902
  0.324536 0.645355 1.443481 0.165192
  0.728752 0.262237 0.102196 -0.528237
  0.142589 0.580373 -1.381133 0.622055
  0.540335 0.529194 0.712026 -0.729286
  0.029890 0.766223 1.410740 0.092422
  0.952233 0.879700 -1.329256 1.466204
  0.522270 0.180616 0.657827 -0.534145
  0.876405 0.168883 -1.665096 0.517194
  0.703939 0.468335 0.734180 0.655312
  0.170026 0.082831 1.873453 -0.875584
  0.132317 0.528135 1.316564 -0.832587
  0.640133 0.915597 -0.991204 0.500145
  0.150206 0.153405 -0.467673 1.080006
  0.983558 0.483099 1.406068 -1.092917
  0.742935 0.118513 1.328318 -0.922887
  0.884319 0.162110 0.048769 -0.855228
  0.669489 0.534746 -1.407084 -1.111176
  0.787257 0.748976 0.079556 -0.624929
  0.938903 0.940282 -0.147436 -0.482750
  0.005593 0.908699 -0.164466 0.341490
  0.191610 0.921690 1.168552 -0.814614
  0.744630 0.331984 -1.061161 0.787295
  0.159170 0.906292 1.088895 0.465749
  0.661230 0.140059 0.504844 0.315422
  0.982547 0.218999 1.070650 -0.467492
  0.718114 0.344921 0.176531 -1.671121
  0.388200 0.235680 -0.159035 1.766508
  0.773523 0.798279 -0.487053 -0.984129
  0.248251 0.615541 -0.228404 -0.460487
  0.992595 0.693833 -2.262179 0.094896
  0.920884 0.436096 0.081852 2.074823
  0.690647 0.472968 0.464700 -2.048789
  0.925654 0.090225 -1.316617 -1.178181
  0.472907 0.806062 1.458479 1.732926
  0.704689 0.211573 0.742010 0.149029
  0.351645 0.352403 0.430463 -2.152439
  0.773858 0.444890 -0.334329 -1.239825
  0.228949 0.103052 -1.362256 -0.190713
  0.661323 0.492797 0.083441 -1.636941
  0.428479 0.038379 -0.076542 0.720207
  0.627178 0.014141 -0.992578 -0.836873
  0.640227 0.562506 0.604952 -0.003923
  0.671191 0.449667 -0.248562 1.125716
  0.444958 0.574336 -0.248384 0.991179
  0.384388 0.928990 -0.560913 -0.549512
  0.555675 0.355449 0.508101 0.249047
  0.920369 0.640832 -0.437559 -0.406610
  0.301301 0.124536 1.024636 -0.775494
  0.107262 0.475947 0.827696 -0.149914
  0.380817 0.506916 1.655867 0.281448
  0.900087 0.165963 -0.770606 0.486218
  0.897016 0.202913 0.045104 0.375441
  0.629468 0.860592 -0.031423 -0.664919
  0.770278 0.822058 1.574885 -0.182868
  0.578603 0.988222 0.860983 -1.778945
  0.881392 0.251259 -0.729019 -1.629240
  0.949727 0.695760 0.745905 1.974325
  0.351970 0.059934 -1.150328 -1.680076
  0.154936 0.394282 -1.038222 -0.323226
  0.479900 0.523180 -0.606341 0.132518
  0.450281 0.925712 -0.512173 -0.995000
  0.625921 0.266599 0.177521 0.010604
  0.934162 0.272018 0.610734 -1.094981
  0.624400 0.374150 -0.446878 0.320204
  0.585220 0.156489 1.932177 1.302994
  0.565090 0.367111 -0.241823 0.571234
  0.462608 0.120591 -2.759284 -0.285987
  0.353288 0.500323 -2.193199 0.482669
  0.042534 0.708645 -0.120780 1.593262
  0.686101 0.899035 -1.504129 0.180314
  0.942776 0.505304 -1.123161 1.525675
  0.934655 0.832583 -2.353707 0.369688
  0.468793 0.090976 2.374325 -0.522957
  0.941686 0.788085 1.076318 -1.260098
  0.071624 0.027259 -0.822943 0.126374
  0.790089 0.951397 1.087239 2.046587
  0.873502 0.945061 -0.343864 -0.178323
  0.560695 0.977329 0.056423 -1.159482
  0.583386 0.047423 0.885325 -1.888740
  0.218753 0.302296 0.955554 -1.020619
  0.875164 0.149460 0.127026 -1.485059
  0.376927 0.632741 -0.214322 0.257038
  0.458292 0.945799 -0.678081 0.765216
  0.729088 0.800243 -0.513065 0.463946
  0.239144 0.279535 -0.004473 0.287694
  0.026758 0.050887 -0.287028 0.417869
  0.501002 0.015384 -0.387616 -0.779722
  0.676092 0.430181 0.948240 0.954084
  0.810909 0.379668 -0.429108 -0.058631
  0.510521 0.538291 0.313835 0.755922
  0.100711 0.390978 -0.633779 0.441383
  0.376398 0.549117 -0.442870 -0.115454
  0.460019 0.167446 0.865400 0.770786
  0.592216 0.847276 -0.359106 0.630170
  0.643960 0.360551 -0.936629 -1.279567
  0.381811 0.138694 0.434399 -0.608007
  0.144310 0.402965 0.042471 0.665644
  0.332988 0.595157 -0.147935 -1.924109
  0.129231 0.441618 0.024023 -0.673010
  0.528238 0.848173 0.512749 -0.222568
  0.627458 0.413989 0.753654 0.223543
  0.164959 0.613239 0.119953 0.703447
  0.641272 0.188884 -0.425459 -0.702593
  0.798659 0.755701 1.767550 -1.137960
  0.012311 0.126994 0.164390 -1.051382
  0.730926 0.713491 0.572322 2.014907
  0.733003 0.130646 1.246450 1.203112
  0.766805 0.747455 -0.545122 1.359069
  0.131686 0.913456 0.259571 1.317618
  0.361608 0.953481 -1.954760 0.745913
  0.893290 0.312502 -1.073680 -2.110449
  0.374577 0.398300 -1.022184 0.856956
  0.555025 0.513397 -1.888034 1.978667
  0.747683 0.218410 0.401564 0.592271
  0.041848 0.771630 -0.342398 -0.506023
  0.320752 0.196029 0.019581 -1.361961
  0.395307 0.391031 -0.732863 -0.735203
  0.732080 0.055818 0.849679 -0.249068
  0.452259 0.274944 -0.935957 0.512250
  0.824946 0.127368 0.575374 -0.175450
  0.412895 0.049399 -0.422993 -0.936864
  0.862921 0.433870 0.311686 0.745440
  0.158632 0.651162 0.091862 0.392414
  0.213985 0.005573 -1.555024 0.251101
  0.336825 0.500538 -0.635125 0.061138
  0.732016 0.723313 -0.476743 1.048882
  0.515663 0.445971 -2.628753 0.108485
  0.345869 0.566423 -1.061466 0.253469
  0.560984 0.883640 0.037299 0.882431
  0.062411 0.812701 -1.243011 -1.612375
  0.028100 0.871191 -0.547895 0.186033
  0.775099 0.357122 -1.647004 -0.714724
  0.831034 0.539666 -0.070405 -0.066827
  0.240881 0.043505 -1.544962 -1.163521
  0.588401 0.282884 -0.990944 -1.772090
  0.448220 0.247385 1.487787 -0.081821
  0.849985 0.205090 0.619429 -0.252576
  0.262445 0.309566 -0.575888 0.656282
  0.644064 0.409897 -1.153581 1.309474
  0.209130 0.256664 -1.020568 0.033672
  0.760625 0.416364 0.203557 -0.709667
  0.408289 0.931221 -0.318500 0.197099
  0.555651 0.845661 -0.181898 0.279518
  0.466071 0.169043 -1.144286 1.103565
  0.952947 0.773342 -1.211926 0.728095
  0.321513 0.399393 -0.155911 -1.483009
  0.047347 0.346872 1.056823 -0.307155
  0.509455 0.904140 0.753064 -0.177873
  0.892416 0.412802 0.803453 -1.228582
  0.135971 0.812257 -0.878237 -0.284374
  0.173368 0.458775 0.218918 2.263580
  0.854319 0.764426 -0.201813 -0.113131
  0.137830 0.515130 -0.959410 -0.748769
  0.391782 0.229249 0.521536 2.166328
  0.043708 0.963600 -0.447663 0.885745
  0.326562 0.775780 -0.234095 -0.862983
  0.274624 0.292277 -1.605093 0.156350
  0.527154 0.150639 -2.528605 0.300704
  0.144148 0.835445 -0.123435 -1.493459
  0.575051 0.215650 -0.251080 0.023538
  0.347496 0.062271 -0.087326 0.423420
  0.813722 0.867058 -0.023120 1.313442
  0.377415 0.428038 -0.352860 0.383125
  0.802401 0.665351 0.259404 1.422464
  0.474943 0.154577 -0.936887 1.020664
  0.169135 0.759366 0.120901 -1.241165
  0.476758 0.333626 -0.353174 0.252746
  0.487391 0.939219 -0.425263 -0.448018
  0.023051 0.646501 0.529859 0.486756
  0.234649 0.913663 -1.496632 0.105761
  0.217640 0.723444 0.044710 -0.638672
  0.817856 0.851074 0.476918 0.233192
  0.379806 0.739949 -2.338389 -0.230631
  0.171745 0.921824 0.698941 0.133944
  0.232154 0.384503 -0.012322 0.904506
  0.526061 0.154562 0.996249 -1.514436
  0.812890 0.440581 0.074594 -0.639017
  0.128232 0.681259 0.447956 -0.569745
  0.856885 0.910068 -2.318405 -0.207967
  0.735604 0.673614 1.160675 0.499608
  0.850174 0.179986 -0.420547 1.729910
  0.659631 0.094317 -0.743210 -1.163540
  0.368736 0.241050 0.791145 -0.721810
  0.998474 0.292150 -0.905669 1.552640
  0.000661 0.224283 0.107176 -0.626929
  0.045796 0.712972 -0.803855 1.828594
  0.432353 0.801141 -2.141937 -2.030951
  0.164047 0.004895 1.003897 1.680365
  0.921414 0.625040 -0.488785 0.379414
  0.728410 0.569767 -1.190885 -1.741509
  0.454651 0.607350 0.094825 0.785986
  0.617309 0.132087 -0.163910 -0.222012
  0.043163 0.726313 0.119047 1.325715
  0.690268 0.646991 0.883500 1.016040
  0.432300 0.372910 1.316307 0.665595
  0.954256 0.689990 1.993566 1.304372
  0.072069 0.325306 0.015244 -1.141686
  0.621230 0.081270 -1.292566 0.324978
  0.720944 0.972403 0.292066 0.698739
  0.354402 0.313337 0.046384 1.057899
  0.682461 0.611340 -0.921403 -0.297324
  0.755488 0.405245 0.557512 -1.337667
  0.234318 0.331097 -0.087015 1.452878
  0.295437 0.015340 -0.996825 1.113159
  0.747265 0.791987 1.523956 0.404882
  0.126304 0.182019 0.194773 -0.141692
  0.215547 0.377410 -0.232862 -0.084409
  0.627672 0.897033 -1.074938 -0.579849
  0.897582 0.303125 0.898845 0.327484
  0.015614 0.554171 -1.230690 -0.867968
  0.218572 0.424852 0.462293 -1.478201
  0.375108 0.441759 0.508579 0.848883
  0.394806 0.190134 -0.304238 0.476682
  0.500811 0.648934 -0.911946 0.965634
  0.246866 0.974407 -0.640885 -0.584669
  0.831326 0.276826 0.057982 1.181143
  0.914259 0.904570 -1.013037 -0.472010
  0.095204 0.401871 1.562253 1.123755
  0.055566 0.332157 0.121797 0.771109
  0.721788 0.215942 0.233436 -0.293707
  0.581146 0.611771 -1.206349 0.081368
  0.157887 0.248823 0.213688 -0.578529
  0.742818 0.411696 1.644805 -0.098788
  0.877859 0.197426 -0.369834 -0.339121
  0.258488 0.317953 -0.785832 -1.171110
  0.484000 0.858995 1.034351 0.625223
  0.323599 0.701814 -0.095910 -0.738658
  0.566460 0.504637 -0.360627 0.313581
  0.476492 0.478397 -0.628480 -0.694635
  0.110726 0.028892 0.218733 0.327648
  0.613610 0.198559 -0.256480 0.464435
  0.722001 0.660794 0.661701 2.501217
  0.560083 0.515564 0.038731 2.421203
  0.090375 0.426566 1.762304 0.299095
  0.078182 0.138783 0.166942 -1.923035
  0.372977 0.101583 0.896224 -0.545839
  0.491167 0.029554 -0.914466 1.179414
  0.488227 0.034166 -0.365019 -0.679757
  0.040755 0.352150 0.895953 -0.442567
  0.957492 0.725060 1.542982 0.856456
  0.169941 0.927288 -1.138480 0.769264
  0.599221 0.946317 -1.270779 -0.748221
  0.174891 0.654039 -0.140370 1.408807
  0.539086 0.333741 0.918788 -1.334592
  0.246559 0.757018 0.902284 -2.215484
  0.749294 0.256444 -0.399778 1.217066
  0.392094 0.038713 -0.859375 0.751325
  0.175170 0.012779 -0.606870 -0.339259
  0.364989 0.030212 -0.512440 1.581464
  0.979620 0.001124 -0.089701 0.448195
  0.277115 0.238376 -0.683659 -0.589964
  0.216634 0.491946 -1.477836 -0.118921
  0.137347 0.179313 0.242789 -0.500360
  0.313837 0.886113 0.459072 -0.040206
  0.293937 0.129445 -0.974601 0.820068
  0.713477 0.408130 0.754992 -0.611890
  0.054284 0.625924 0.298395 -0.304179
  0.729829 0.484354 0.557121 -0.326281
  0.451196 0.800258 -1.674045 0.605021
  0.937520 0.659271 -1.124231 -0.884227
  0.814724 0.263746 -0.704333 0.076991
  0.650886 0.699677 0.133318 -0.821243
  0.392283 0.830788 1.574903 -0.721491
  0.504405 0.528533 0.793336 -1.295334
  0.968267 0.039652 -1.208820 2.727227
  0.204266 0.725645 -1.106065 1.416808
  0.564402 0.488693 -0.454332 -0.944683
  0.930981 0.459346 -0.375345 0.572457
  0.753303 0.128724 -0.971726 -0.470153
  0.143336 0.425524 -0.747453 -1.814626
  0.632293 0.605948 0.405885 -1.407844
  0.207154 0.072870 -0.564925 0.236033
  0.876696 0.327348 -0.268355 -0.783761
  0.525881 0.389248 1.051542 0.883080
  0.647296 0.200405 0.218697 1.088286
  0.561856 0.185815 1.298080 0.425758
  0.360839 0.919417 -1.492948 1.651997
  0.224002 0.690528 1.131054 -1.260080
  0.796998 0.223296 1.136030 0.093689
  0.661755 0.243882 0.070441 0.074810
  0.896365 0.587519 1.431026 0.564743
  0.245244 0.836574 -1.298117 -2.254373
  0.387999 0.224876 0.845252 0.756245
  0.708120 0.037473 -0.152776 -0.564502
  0.824323 0.678880 1.581743 0.461395
  0.911259 0.918974 -0.957560 2.303910
  0.328109 0.191541 0.498881 -0.155624
  0.525359 0.577699 -0.139339 -1.706462
  0.914222 0.134792 1.044699 -1.202828
  0.319687 0.278955 0.945505 0.126167
